Academic Year ,LSS Number ,LSS Name ,School Number ,School Name ,Student Group ,Tested Count ,Proficient Count , Proficient Percent ,Create Date 
2020,16,Prince George's,1708,Northwestern High,All,753,*,<= 5.0,20230914
2020,16,Prince George's,1708,Northwestern High,Students with Disabilities,78,*,<= 5.0,20230914
2020,16,Prince George's,1709,Chillum Elementary,All,164,29,17.7,20230914
2020,16,Prince George's,1709,Chillum Elementary,Students with Disabilities,17,2,11.8,20230914
2020,16,Prince George's,1710,Ridgecrest Elementary,All,395,35,8.9,20230914
2020,16,Prince George's,1710,Ridgecrest Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,16,Prince George's,1711,Carole Highlands Elementary,All,347,28,8.1,20230914
2020,16,Prince George's,1711,Carole Highlands Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,16,Prince George's,1712,Lewisdale Elementary,All,461,71,15.4,20230914
2020,16,Prince George's,1712,Lewisdale Elementary,Students with Disabilities,39,2,5.1,20230914
2020,16,Prince George's,1713,Cesar Chavez Elementary,All,131,17,13.0,20230914
2020,16,Prince George's,1713,Cesar Chavez Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,16,Prince George's,1714,Adelphi Elementary,All,445,31,7.0,20230914
2020,16,Prince George's,1714,Adelphi Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,16,Prince George's,1718,Nicholas Orem Middle,All,471,*,<= 5.0,20230914
2020,16,Prince George's,1718,Nicholas Orem Middle,Students with Disabilities,54,*,<= 5.0,20230914
2020,16,Prince George's,1719,Langley Park/McCormick Elementary,All,557,40,7.2,20230914
2020,16,Prince George's,1719,Langley Park/McCormick Elementary,Students with Disabilities,41,*,<= 5.0,20230914
2020,16,Prince George's,1725,Cool Spring Elementary,All,692,72,10.4,20230914
2020,16,Prince George's,1725,Cool Spring Elementary,Students with Disabilities,63,*,<= 5.0,20230914
2020,16,Prince George's,1730,Mary Harris Mother Jones Elementary,All,854,89,10.4,20230914
2020,16,Prince George's,1730,Mary Harris Mother Jones Elementary,Students with Disabilities,46,*,<= 5.0,20230914
2020,16,Prince George's,1731,Rosa L. Parks Elementary,All,425,26,6.1,20230914
2020,16,Prince George's,1731,Rosa L. Parks Elementary,Students with Disabilities,30,*,<= 5.0,20230914
2020,16,Prince George's,1732,International High School @ Langley Park,All,300,46,15.3,20230914
2020,16,Prince George's,1732,International High School @ Langley Park,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,1802,Seat Pleasant Elementary,All,57,10,17.5,20230914
2020,16,Prince George's,1802,Seat Pleasant Elementary,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,1806,Fairmont Heights High,All,34,5,14.7,20230914
2020,16,Prince George's,1806,Fairmont Heights High,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,1808,Doswell E. Brooks Elementary,All,38,5,13.2,20230914
2020,16,Prince George's,1810,Central High,All,233,*,<= 5.0,20230914
2020,16,Prince George's,1810,Central High,Students with Disabilities,*,*,<= 5.0,20230914
2020,16,Prince George's,1811,Carmody Hills Elementary,All,88,9,10.2,20230914
2020,16,Prince George's,1811,Carmody Hills Elementary,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,1812,Capitol Heights Elementary,All,24,2,8.3,20230914
2020,16,Prince George's,1814,Thomas G. Pullen School,All,27,6,22.2,20230914
2020,16,Prince George's,1814,Thomas G. Pullen School,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,1816,John H. Bayne Elementary,All,31,2,6.5,20230914
2020,16,Prince George's,1816,John H. Bayne Elementary,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,1819,Walker Mill Middle,All,28,3,10.7,20230914
2020,16,Prince George's,1819,Walker Mill Middle,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,1828,Robert R. Gray Elementary,All,99,16,16.2,20230914
2020,16,Prince George's,1828,Robert R. Gray Elementary,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,1830,William W. Hall Academy,All,100,8,8.0,20230914
2020,16,Prince George's,1830,William W. Hall Academy,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,1901,Riverdale Elementary,All,485,49,10.1,20230914
2020,16,Prince George's,1901,Riverdale Elementary,Students with Disabilities,44,*,<= 5.0,20230914
2020,16,Prince George's,1902,University Park Elementary,All,146,11,7.5,20230914
2020,16,Prince George's,1902,University Park Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,16,Prince George's,1907,Beacon Heights Elementary,All,225,33,14.7,20230914
2020,16,Prince George's,1907,Beacon Heights Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,16,Prince George's,1908,William Wirt Middle,All,527,*,<= 5.0,20230914
2020,16,Prince George's,1908,William Wirt Middle,Students with Disabilities,85,*,<= 5.0,20230914
2020,16,Prince George's,1909,Parkdale High,All,579,*,<= 5.0,20230914
2020,16,Prince George's,1909,Parkdale High,Students with Disabilities,89,*,<= 5.0,20230914
2020,16,Prince George's,2003,Seabrook Elementary,All,136,20,14.7,20230914
2020,16,Prince George's,2003,Seabrook Elementary,Students with Disabilities,13,2,15.4,20230914
2020,16,Prince George's,2005,Carrollton Elementary,All,265,39,14.7,20230914
2020,16,Prince George's,2005,Carrollton Elementary,Students with Disabilities,33,*,<= 5.0,20230914
2020,16,Prince George's,2006,Glenridge Elementary,All,350,37,10.6,20230914
2020,16,Prince George's,2006,Glenridge Elementary,Students with Disabilities,37,2,5.4,20230914
2020,16,Prince George's,2007,Woodridge Elementary,All,193,30,15.5,20230914
2020,16,Prince George's,2007,Woodridge Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,16,Prince George's,2008,Ardmore Elementary,All,41,7,17.1,20230914
2020,16,Prince George's,2008,Ardmore Elementary,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,2009,Thomas Johnson Middle,All,244,*,<= 5.0,20230914
2020,16,Prince George's,2009,Thomas Johnson Middle,Students with Disabilities,42,*,<= 5.0,20230914
2020,16,Prince George's,2010,Glenarden Woods Elementary,All,15,9,60.0,20230914
2020,16,Prince George's,2010,Glenarden Woods Elementary,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,2011,Charles Carroll Middle,All,345,*,<= 5.0,20230914
2020,16,Prince George's,2011,Charles Carroll Middle,Students with Disabilities,71,*,<= 5.0,20230914
2020,16,Prince George's,2013,James McHenry Elementary,All,380,42,11.1,20230914
2020,16,Prince George's,2013,James McHenry Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,16,Prince George's,2014,Lamont Elementary,All,280,36,12.9,20230914
2020,16,Prince George's,2014,Lamont Elementary,Students with Disabilities,31,*,<= 5.0,20230914
2020,16,Prince George's,2016,Robert Frost Elementary,All,118,29,24.6,20230914
2020,16,Prince George's,2016,Robert Frost Elementary,Students with Disabilities,24,3,12.5,20230914
2020,16,Prince George's,2022,Middleton Valley Academy,All,16,1,6.3,20230914
2020,16,Prince George's,2022,Middleton Valley Academy,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,2106,Greenbelt Elementary,All,55,10,18.2,20230914
2020,16,Prince George's,2106,Greenbelt Elementary,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,2107,Hollywood Elementary,All,237,31,13.1,20230914
2020,16,Prince George's,2107,Hollywood Elementary,Students with Disabilities,20,2,10.0,20230914
2020,16,Prince George's,2108,Buck Lodge Middle,All,585,*,<= 5.0,20230914
2020,16,Prince George's,2108,Buck Lodge Middle,Students with Disabilities,69,*,<= 5.0,20230914
2020,16,Prince George's,2109,Berwyn Heights Elementary,All,192,35,18.2,20230914
2020,16,Prince George's,2109,Berwyn Heights Elementary,Students with Disabilities,22,4,18.2,20230914
2020,16,Prince George's,2113,Springhill Lake Elementary,All,406,46,11.3,20230914
2020,16,Prince George's,2113,Springhill Lake Elementary,Students with Disabilities,44,*,<= 5.0,20230914
2020,16,Prince George's,2114,Eleanor Roosevelt High,All,156,10,6.4,20230914
2020,16,Prince George's,2114,Eleanor Roosevelt High,Students with Disabilities,*,*,<= 5.0,20230914
2020,16,Prince George's,2121,Cherokee Lane Elementary,All,339,39,11.5,20230914
2020,16,Prince George's,2121,Cherokee Lane Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,16,Prince George's,2122,Magnolia Elementary,All,109,21,19.3,20230914
2020,16,Prince George's,2122,Magnolia Elementary,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,2123,Paint Branch Elementary,All,87,8,9.2,20230914
2020,16,Prince George's,2123,Paint Branch Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,16,Prince George's,2141,Greenbelt Middle,All,224,*,<= 5.0,20230914
2020,16,Prince George's,2141,Greenbelt Middle,Students with Disabilities,39,*,<= 5.0,20230914
2020,16,Prince George's,2142,College Park Academy,All,14,1,7.1,20230914
2020,16,Prince George's,2142,College Park Academy,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,2211,Northwestern Evening/Saturday High,All,103,*,<= 5.0,20230914
2020,16,Prince George's,2211,Northwestern Evening/Saturday High,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,2213,Crossland Evening/Saturday High,All,*,*,<= 5.0,20230914
2020,16,Prince George's,2213,Crossland Evening/Saturday High,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,2217,Incarcerated Youth Center (JACS),All,*,*,*,20230914
2020,16,Prince George's,2220,Community Based Classrooms,All,*,*,*,20230914
2020,16,Prince George's,2220,Community Based Classrooms,Students with Disabilities,*,*,*,20230914
2020,16,Prince George's,A,All Prince George's Schools,All,29246,2674,9.1,20230914
2020,16,Prince George's,A,All Prince George's Schools,Students with Disabilities,2750,*,<= 5.0,20230914
2020,17,Queen Anne's,0101,Sudlersville Middle School,All,35,7,20.0,20230914
2020,17,Queen Anne's,0101,Sudlersville Middle School,Students with Disabilities,*,*,*,20230914
2020,17,Queen Anne's,0106,Sudlersville Elementary School,All,75,9,12.0,20230914
2020,17,Queen Anne's,0106,Sudlersville Elementary School,Students with Disabilities,*,*,*,20230914
2020,17,Queen Anne's,0202,Church Hill Elementary School,All,16,2,12.5,20230914
2020,17,Queen Anne's,0202,Church Hill Elementary School,Students with Disabilities,*,*,*,20230914
2020,17,Queen Anne's,0301,Queen Anne's County High School,All,35,*,<= 5.0,20230914
2020,17,Queen Anne's,0301,Queen Anne's County High School,Students with Disabilities,*,*,*,20230914
2020,17,Queen Anne's,0302,Kennard Elementary School,All,*,*,*,20230914
2020,17,Queen Anne's,0302,Kennard Elementary School,Students with Disabilities,*,*,*,20230914
2020,17,Queen Anne's,0303,Centreville Middle School,All,*,*,*,20230914
2020,17,Queen Anne's,0303,Centreville Middle School,Students with Disabilities,*,*,*,20230914
2020,17,Queen Anne's,0308,Centreville Elementary School,All,19,2,10.5,20230914
2020,17,Queen Anne's,0308,Centreville Elementary School,Students with Disabilities,*,*,*,20230914
2020,17,Queen Anne's,0402,Kent Island Elementary School,All,*,*,<= 5.0,20230914
2020,17,Queen Anne's,0402,Kent Island Elementary School,Students with Disabilities,*,*,*,20230914
2020,17,Queen Anne's,0403,Bayside Elementary School,All,19,5,26.3,20230914
2020,17,Queen Anne's,0403,Bayside Elementary School,Students with Disabilities,*,*,*,20230914
2020,17,Queen Anne's,0404,Stevensville Middle School,All,*,*,<= 5.0,20230914
2020,17,Queen Anne's,0404,Stevensville Middle School,Students with Disabilities,*,*,*,20230914
2020,17,Queen Anne's,0405,Kent Island High School,All,25,2,8.0,20230914
2020,17,Queen Anne's,0405,Kent Island High School,Students with Disabilities,*,*,*,20230914
2020,17,Queen Anne's,0406,Matapeake Elementary School,All,10,3,30.0,20230914
2020,17,Queen Anne's,0407,Matapeake Middle School,All,*,*,*,20230914
2020,17,Queen Anne's,0407,Matapeake Middle School,Students with Disabilities,*,*,*,20230914
2020,17,Queen Anne's,0503,Grasonville Elementary School,All,35,8,22.9,20230914
2020,17,Queen Anne's,0503,Grasonville Elementary School,Students with Disabilities,*,*,*,20230914
2020,17,Queen Anne's,A,All Queen Anne's Schools,All,326,43,13.2,20230914
2020,17,Queen Anne's,A,All Queen Anne's Schools,Students with Disabilities,37,*,<= 5.0,20230914
2020,18,Saint Mary's,0101,Spring Ridge Middle,All,38,3,7.9,20230914
2020,18,Saint Mary's,0101,Spring Ridge Middle,Students with Disabilities,*,*,*,20230914
2020,18,Saint Mary's,0104,Ridge Elementary,All,*,*,*,20230914
2020,18,Saint Mary's,0104,Ridge Elementary,Students with Disabilities,*,*,*,20230914
2020,18,Saint Mary's,0201,Piney Point Elementary,All,*,*,*,20230914
2020,18,Saint Mary's,0201,Piney Point Elementary,Students with Disabilities,*,*,*,20230914
2020,18,Saint Mary's,0301,Leonardtown Elementary,All,*,*,*,20230914
2020,18,Saint Mary's,0302,Benjamin Banneker Elementary,All,*,*,*,20230914
2020,18,Saint Mary's,0303,Chopticon High,All,*,*,*,20230914
2020,18,Saint Mary's,0305,Leonardtown Middle,All,*,*,*,20230914
2020,18,Saint Mary's,0305,Leonardtown Middle,Students with Disabilities,*,*,*,20230914
2020,18,Saint Mary's,0306,Leonardtown High,All,*,*,*,20230914
2020,18,Saint Mary's,0306,Leonardtown High,Students with Disabilities,*,*,*,20230914
2020,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,All,*,*,*,20230914
2020,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,Students with Disabilities,*,*,*,20230914
2020,18,Saint Mary's,0404,Margaret Brent Middle,All,*,*,*,20230914
2020,18,Saint Mary's,0404,Margaret Brent Middle,Students with Disabilities,*,*,*,20230914
2020,18,Saint Mary's,0501,Lettie Marshall Dent Elem,All,*,*,*,20230914
2020,18,Saint Mary's,0501,Lettie Marshall Dent Elem,Students with Disabilities,*,*,*,20230914
2020,18,Saint Mary's,0503,White Marsh Elementary,All,*,*,*,20230914
2020,18,Saint Mary's,0602,Oakville Elementary,All,*,*,*,20230914
2020,18,Saint Mary's,0604,Hollywood Elementary,All,14,2,14.3,20230914
2020,18,Saint Mary's,0604,Hollywood Elementary,Students with Disabilities,*,*,*,20230914
2020,18,Saint Mary's,0606,Evergreen Elementary School,All,*,*,<= 5.0,20230914
2020,18,Saint Mary's,0606,Evergreen Elementary School,Students with Disabilities,*,*,*,20230914
2020,18,Saint Mary's,0702,Dynard Elementary,All,*,*,*,20230914
2020,18,Saint Mary's,0801,Great Mills High,All,59,5,8.5,20230914
2020,18,Saint Mary's,0801,Great Mills High,Students with Disabilities,*,*,*,20230914
2020,18,Saint Mary's,0803,Green Holly Elementary School,All,*,*,*,20230914
2020,18,Saint Mary's,0803,Green Holly Elementary School,Students with Disabilities,*,*,*,20230914
2020,18,Saint Mary's,0804,Lexington Park Elementary,All,*,*,<= 5.0,20230914
2020,18,Saint Mary's,0804,Lexington Park Elementary,Students with Disabilities,*,*,*,20230914
2020,18,Saint Mary's,0805,George Washington Carver Elementary,All,59,4,6.8,20230914
2020,18,Saint Mary's,0805,George Washington Carver Elementary,Students with Disabilities,*,*,*,20230914
2020,18,Saint Mary's,0806,Town Creek Elementary,All,*,*,*,20230914
2020,18,Saint Mary's,0807,Esperanza Middle,All,18,4,22.2,20230914
2020,18,Saint Mary's,0807,Esperanza Middle,Students with Disabilities,*,*,*,20230914
2020,18,Saint Mary's,0808,Park Hall Elementary,All,10,3,30.0,20230914
2020,18,Saint Mary's,0808,Park Hall Elementary,Students with Disabilities,*,*,*,20230914
2020,18,Saint Mary's,0810,Greenview Knolls Elementary,All,*,*,*,20230914
2020,18,Saint Mary's,0813,Chesapeake Charter School,All,*,*,*,20230914
2020,18,Saint Mary's,2700,Fairlead Academy,All,*,*,*,20230914
2020,18,Saint Mary's,2700,Fairlead Academy,Students with Disabilities,*,*,*,20230914
2020,18,Saint Mary's,A,All Saint Mary's Schools,All,322,30,9.3,20230914
2020,18,Saint Mary's,A,All Saint Mary's Schools,Students with Disabilities,32,*,<= 5.0,20230914
2020,19,Somerset,0102,Washington Academy and High School,All,19,3,15.8,20230914
2020,19,Somerset,0107,Greenwood Elementary School,All,33,7,21.2,20230914
2020,19,Somerset,0107,Greenwood Elementary School,Students with Disabilities,*,*,*,20230914
2020,19,Somerset,0108,Princess Anne Elementary School,All,*,*,*,20230914
2020,19,Somerset,0702,Crisfield Academy and High School,All,*,*,*,20230914
2020,19,Somerset,0705,Carter G Woodson Elementary,All,29,8,27.6,20230914
2020,19,Somerset,0705,Carter G Woodson Elementary,Students with Disabilities,*,*,*,20230914
2020,19,Somerset,1303,Somerset 6/7 Intermediate School,All,*,*,<= 5.0,20230914
2020,19,Somerset,1303,Somerset 6/7 Intermediate School,Students with Disabilities,*,*,*,20230914
2020,19,Somerset,1401,Deal Island School,All,*,*,*,20230914
2020,19,Somerset,1401,Deal Island School,Students with Disabilities,*,*,*,20230914
2020,19,Somerset,A,All Somerset Schools,All,112,18,16.1,20230914
2020,19,Somerset,A,All Somerset Schools,Students with Disabilities,*,*,*,20230914
2020,20,Talbot,0101,Easton High,All,113,*,<= 5.0,20230914
2020,20,Talbot,0101,Easton High,Students with Disabilities,*,*,*,20230914
2020,20,Talbot,0104,Easton Elementary,All,259,25,9.7,20230914
2020,20,Talbot,0104,Easton Elementary,Students with Disabilities,*,*,<= 5.0,20230914
2020,20,Talbot,0106,Easton Middle,All,78,*,<= 5.0,20230914
2020,20,Talbot,0106,Easton Middle,Students with Disabilities,13,1,7.7,20230914
2020,20,Talbot,0202,St. Michaels Middle/High School,All,*,*,*,20230914
2020,20,Talbot,0202,St. Michaels Middle/High School,Students with Disabilities,*,*,*,20230914
2020,20,Talbot,0204,St. Michaels Elementary,All,*,*,*,20230914
2020,20,Talbot,0204,St. Michaels Elementary,Students with Disabilities,*,*,*,20230914
2020,20,Talbot,0302,White Marsh Elementary,All,14,3,21.4,20230914
2020,20,Talbot,0401,Chapel District Elementary,All,11,4,36.4,20230914
2020,20,Talbot,0401,Chapel District Elementary,Students with Disabilities,*,*,*,20230914
2020,20,Talbot,A,All Talbot Schools,All,489,34,7.0,20230914
2020,20,Talbot,A,All Talbot Schools,Students with Disabilities,41,*,<= 5.0,20230914
2020,21,Washington,0040,Barbara Ingram School for the Arts,All,*,*,*,20230914
2020,21,Washington,0190,Jonathan Hager Elementary,All,11,2,18.2,20230914
2020,21,Washington,0190,Jonathan Hager Elementary,Students with Disabilities,*,*,*,20230914
2020,21,Washington,0201,Springfield Middle,All,*,*,<= 5.0,20230914
2020,21,Washington,0201,Springfield Middle,Students with Disabilities,*,*,*,20230914
2020,21,Washington,0202,Williamsport Elementary,All,*,*,*,20230914
2020,21,Washington,0204,Williamsport High,All,29,11,37.9,20230914
2020,21,Washington,0301,South Hagerstown High,All,54,6,11.1,20230914
2020,21,Washington,0301,South Hagerstown High,Students with Disabilities,*,*,<= 5.0,20230914
2020,21,Washington,0302,Emma K. Doub Elementary,All,12,2,16.7,20230914
2020,21,Washington,0302,Emma K. Doub Elementary,Students with Disabilities,*,*,*,20230914
2020,21,Washington,0304,E. Russell Hicks Middle,All,31,*,<= 5.0,20230914
2020,21,Washington,0304,E. Russell Hicks Middle,Students with Disabilities,*,*,*,20230914
2020,21,Washington,0305,Washington County Technical High,All,*,*,*,20230914
2020,21,Washington,0325,Rockland Woods Elementary,All,26,5,19.2,20230914
2020,21,Washington,0325,Rockland Woods Elementary,Students with Disabilities,*,*,*,20230914
2020,21,Washington,0328,Ruth Ann Monroe Primary,All,30,2,6.7,20230914
2020,21,Washington,0328,Ruth Ann Monroe Primary,Students with Disabilities,*,*,*,20230914
2020,21,Washington,0401,Clear Spring Middle,All,*,*,*,20230914
2020,21,Washington,0403,Clear Spring High,All,*,*,*,20230914
2020,21,Washington,0502,Hancock Elementary,All,*,*,*,20230914
2020,21,Washington,0601,Boonsboro High,All,*,*,*,20230914
2020,21,Washington,0602,Boonsboro Middle,All,*,*,*,20230914
2020,21,Washington,0603,Boonsboro Elementary,All,*,*,*,20230914
2020,21,Washington,0701,Smithsburg High,All,*,*,*,20230914
2020,21,Washington,0702,Smithsburg Elementary,All,*,*,*,20230914
2020,21,Washington,0704,Smithsburg Middle,All,*,*,<= 5.0,20230914
2020,21,Washington,0704,Smithsburg Middle,Students with Disabilities,*,*,*,20230914
2020,21,Washington,0902,Paramount Elementary,All,21,8,38.1,20230914
2020,21,Washington,0903,Old Forge Elementary,All,*,*,*,20230914
2020,21,Washington,1002,Eastern Elementary,All,36,8,22.2,20230914
2020,21,Washington,1002,Eastern Elementary,Students with Disabilities,*,*,*,20230914
2020,21,Washington,1301,Maugansville Elementary,All,33,6,18.2,20230914
2020,21,Washington,1301,Maugansville Elementary,Students with Disabilities,*,*,*,20230914
2020,21,Washington,1602,Greenbrier Elementary,All,*,*,*,20230914
2020,21,Washington,1701,Bester Elementary,All,18,3,16.7,20230914
2020,21,Washington,1701,Bester Elementary,Students with Disabilities,*,*,*,20230914
2020,21,Washington,1802,Pangborn Elementary,All,64,7,10.9,20230914
2020,21,Washington,1802,Pangborn Elementary,Students with Disabilities,*,*,*,20230914
2020,21,Washington,1805,Potomac Heights Elementary,All,14,2,14.3,20230914
2020,21,Washington,2002,Fountain Rock Elementary,All,*,*,*,20230914
2020,21,Washington,2101,North Hagerstown High,All,42,4,9.5,20230914
2020,21,Washington,2101,North Hagerstown High,Students with Disabilities,*,*,*,20230914
2020,21,Washington,2102,Northern Middle,All,28,2,7.1,20230914
2020,21,Washington,2501,Western Heights Middle,All,28,3,10.7,20230914
2020,21,Washington,2501,Western Heights Middle,Students with Disabilities,*,*,*,20230914
2020,21,Washington,2503,Salem Avenue Elementary,All,21,6,28.6,20230914
2020,21,Washington,2601,Lincolnshire Elementary,All,*,*,*,20230914
2020,21,Washington,2602,Hickory Elementary,All,38,12,31.6,20230914
2020,21,Washington,2602,Hickory Elementary,Students with Disabilities,*,*,*,20230914
2020,21,Washington,2701,Fountaindale Elementary,All,10,2,20.0,20230914
2020,21,Washington,2701,Fountaindale Elementary,Students with Disabilities,*,*,*,20230914
2020,21,Washington,A,All Washington Schools,All,631,107,17.0,20230914
2020,21,Washington,A,All Washington Schools,Students with Disabilities,41,5,12.2,20230914
2020,22,Wicomico,0102,Mardela Middle & High,All,*,*,*,20230914
2020,22,Wicomico,0106,Northwestern Elementary,All,10,3,30.0,20230914
2020,22,Wicomico,0406,Pittsville Elementary & Middle,All,*,*,*,20230914
2020,22,Wicomico,0406,Pittsville Elementary & Middle,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,0510,Wicomico Middle,All,138,*,<= 5.0,20230914
2020,22,Wicomico,0510,Wicomico Middle,Students with Disabilities,*,*,<= 5.0,20230914
2020,22,Wicomico,0512,East Salisbury Elementary,All,61,9,14.8,20230914
2020,22,Wicomico,0512,East Salisbury Elementary,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,0513,Wicomico High,All,15,5,33.3,20230914
2020,22,Wicomico,0513,Wicomico High,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,0514,Beaver Run School,All,63,*,<= 5.0,20230914
2020,22,Wicomico,0514,Beaver Run School,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,0515,Glen Avenue School,All,65,6,9.2,20230914
2020,22,Wicomico,0515,Glen Avenue School,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,0520,Wicomico County Evening High,All,*,*,*,20230914
2020,22,Wicomico,0520,Wicomico County Evening High,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,0905,North Salisbury Elementary,All,37,5,13.5,20230914
2020,22,Wicomico,0905,North Salisbury Elementary,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,0906,Pemberton Elementary,All,39,4,10.3,20230914
2020,22,Wicomico,0906,Pemberton Elementary,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,0907,Charles H. Chipman Elementary,All,35,*,<= 5.0,20230914
2020,22,Wicomico,0907,Charles H. Chipman Elementary,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,0909,West Salisbury,All,52,*,<= 5.0,20230914
2020,22,Wicomico,0909,West Salisbury,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,0910,Salisbury Middle,All,14,2,14.3,20230914
2020,22,Wicomico,0910,Salisbury Middle,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,1103,Delmar Elementary,All,45,5,11.1,20230914
2020,22,Wicomico,1103,Delmar Elementary,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,1305,Pinehurst Elementary,All,88,12,13.6,20230914
2020,22,Wicomico,1305,Pinehurst Elementary,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,1306,Prince Street School,All,126,15,11.9,20230914
2020,22,Wicomico,1306,Prince Street School,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,1307,James M. Bennett High,All,234,*,<= 5.0,20230914
2020,22,Wicomico,1307,James M. Bennett High,Students with Disabilities,*,*,<= 5.0,20230914
2020,22,Wicomico,1308,Bennett Middle,All,52,4,7.7,20230914
2020,22,Wicomico,1308,Bennett Middle,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,1309,Parkside High,All,*,*,*,20230914
2020,22,Wicomico,1309,Parkside High,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,1404,Willards Elementary,All,*,*,*,20230914
2020,22,Wicomico,1501,Westside Primary,All,*,*,*,20230914
2020,22,Wicomico,1502,Westside Intermediate,All,*,*,*,20230914
2020,22,Wicomico,1601,Fruitland Primary,All,33,*,<= 5.0,20230914
2020,22,Wicomico,1601,Fruitland Primary,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,1602,Fruitland Intermediate,All,29,8,27.6,20230914
2020,22,Wicomico,1602,Fruitland Intermediate,Students with Disabilities,*,*,*,20230914
2020,22,Wicomico,A,All Wicomico Schools,All,1168,98,8.4,20230914
2020,22,Wicomico,A,All Wicomico Schools,Students with Disabilities,75,*,<= 5.0,20230914
2020,23,Worcester,0102,Pocomoke Elementary,All,14,1,7.1,20230914
2020,23,Worcester,0102,Pocomoke Elementary,Students with Disabilities,*,*,*,20230914
2020,23,Worcester,0107,Pocomoke High,All,*,*,*,20230914
2020,23,Worcester,0107,Pocomoke High,Students with Disabilities,*,*,*,20230914
2020,23,Worcester,0108,Pocomoke Middle,All,*,*,*,20230914
2020,23,Worcester,0205,Snow Hill Elementary,All,*,*,*,20230914
2020,23,Worcester,0207,Snow Hill High,All,*,*,*,20230914
2020,23,Worcester,0207,Snow Hill High,Students with Disabilities,*,*,*,20230914
2020,23,Worcester,0208,Snow Hill Middle,All,*,*,*,20230914
2020,23,Worcester,0308,Stephen Decatur Middle,All,*,*,*,20230914
2020,23,Worcester,0308,Stephen Decatur Middle,Students with Disabilities,*,*,*,20230914
2020,23,Worcester,0310,Stephen Decatur High,All,22,3,13.6,20230914
2020,23,Worcester,0310,Stephen Decatur High,Students with Disabilities,*,*,*,20230914
2020,23,Worcester,0311,Berlin Intermediate,All,*,*,*,20230914
2020,23,Worcester,0311,Berlin Intermediate,Students with Disabilities,*,*,*,20230914
2020,23,Worcester,0312,Showell Elementary,All,*,*,*,20230914
2020,23,Worcester,0401,Cedar Chapel Special School,All,*,*,*,20230914
2020,23,Worcester,0401,Cedar Chapel Special School,Students with Disabilities,*,*,*,20230914
2020,23,Worcester,0901,Buckingham Elementary,All,34,6,17.6,20230914
2020,23,Worcester,0901,Buckingham Elementary,Students with Disabilities,*,*,*,20230914
2020,23,Worcester,1001,Ocean City Elementary,All,37,12,32.4,20230914
2020,23,Worcester,1001,Ocean City Elementary,Students with Disabilities,*,*,*,20230914
2020,23,Worcester,A,All Worcester Schools,All,148,29,19.6,20230914
2020,23,Worcester,A,All Worcester Schools,Students with Disabilities,*,*,<= 5.0,20230914
2020,30,Baltimore City,0004,Steuart Hill Academic Academy,All,*,*,*,20230914
